cik,sic,company_name,industry
1513818,2834.0,"VERSARTIS, INC.",PHARMACEUTICAL PREPARATIONS
1513845,7370.0,NEBIUS GROUP N.V.,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
1513856,2834.0,"BLUEFLASH COMMUNICATIONS, INC.",PHARMACEUTICAL PREPARATIONS
1513965,4922.0,"AMERICAN MIDSTREAM PARTNERS, LP",NATURAL GAS TRANSMISSION
1513971,6035.0,"STATE INVESTORS BANCORP, INC.","SAVINGS INSTITUTION, FEDERALLY CHARTERED"
1514056,7371.0,"TRAQIQ, INC.",SERVICES-COMPUTER PROGRAMMING SERVICES
1514113,6361.0,GRAND HAVANA INC.,TITLE INSURANCE
1514128,6324.0,UNIVERSAL AMERICAN CORP.,HOSPITAL & MEDICAL SERVICE PLANS
1514131,6035.0,UNITED COMMUNITY BANCORP,"SAVINGS INSTITUTION, FEDERALLY CHARTERED"
1514149,7374.0,BILLET FINDER INC,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1514183,2834.0,GOLD SWAP INC,PHARMACEUTICAL PREPARATIONS
1514226,4581.0,"DELTA TUCKER HOLDINGS, INC.","AIRPORTS, FLYING FIELDS & AIRPORT TERMINAL SERVICES"
1514242,3949.0,PERFORMANCE SPORTS GROUP LTD.,"SPORTING & ATHLETIC GOODS, NEC"
1514281,6798.0,"AG MORTGAGE INVESTMENT TRUST, INC.",REAL ESTATE INVESTMENT TRUSTS
1514324,1000.0,MONARCHY VENTURES INC,METAL MINING
1514370,6770.0,"DE ACQUISITION 12, INC.",BLANK CHECKS
1514371,6770.0,"DE ACQUISITION 11, INC.",BLANK CHECKS
1514372,6770.0,"DE ACQUISITION 10, INC.",BLANK CHECKS
1514373,6770.0,"DE ACQUISITION 9, INC.",BLANK CHECKS
1514403,6770.0,"DE ACQUISITION 7, INC.",BLANK CHECKS
1514404,6770.0,"DE ACQUISITION 8, INC.",BLANK CHECKS
1514416,7372.0,BANDWIDTH INC.,SERVICES-PREPACKAGED SOFTWARE
1514418,3533.0,EMPEIRIA ACQUISITION CORP,OIL & GAS FIELD MACHINERY & EQUIPMENT
1514443,7381.0,"ANVEX INTERNATIONAL, INC.","SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES"
1514514,2024.0,SUPER LIGHT INC.,ICE CREAM & FROZEN DESSERTS
1514597,1040.0,AURYN RESOURCES INC.,GOLD AND SILVER ORES
1514608,6531.0,DIAMOND RESORTS CORP,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS)
1514682,5912.0,SELWAY CAPITAL ACQUISITION CORP.,RETAIL-DRUG STORES AND PROPRIETARY STORES
1514705,3312.0,"SUNCOKE ENERGY, INC.","STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)"
1514732,1382.0,TRIO MERGER CORP.,OIL & GAS FIELD EXPLORATION SERVICES
1514743,6035.0,"IF BANCORP, INC.","SAVINGS INSTITUTION, FEDERALLY CHARTERED"
1514888,8742.0,"CLEAR SYSTEM RECYCLING, INC.",SERVICES-MANAGEMENT CONSULTING SERVICES
1514946,2834.0,"AXIM BIOTECHNOLOGIES, INC.",PHARMACEUTICAL PREPARATIONS
1514991,4841.0,AMC NETWORKS INC.,CABLE & OTHER PAY TELEVISION SERVICES
1514993,1381.0,"REEF OIL & GAS DRILLING & INCOME FUND, L.P.",DRILLING OIL & GAS WELLS
1514994,1311.0,"NORTH TEXAS ENERGY, INC.",CRUDE PETROLEUM & NATURAL GAS
1515003,3670.0,CPI INTERNATIONAL HOLDING CORP.,ELECTRONIC COMPONENTS & ACCESSORIES
1515069,6022.0,"CARROLL BANCORP, INC.",STATE COMMERCIAL BANKS
1515114,5900.0,"GLORYWIN ENTERTAINMENT GROUP, INC.",RETAIL-MISCELLANEOUS RETAIL
1515115,7372.0,"SOUL & VIBE INTERACTIVE, INC",SERVICES-PREPACKAGED SOFTWARE
1515139,7389.0,APPCOIN INNOVATIONS INC.,"SERVICES-BUSINESS SERVICES, NEC"
1515156,2890.0,"ARQ, INC.",MISCELLANEOUS CHEMICAL PRODUCTS
1515250,8200.0,"INTERNATIONAL SAFETY GROUP, INC.",SERVICES-EDUCATIONAL SERVICES
1515275,7374.0,"MISTER GOODY, INC.",SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1515317,1000.0,MAGELLAN COPPER & GOLD INC.,METAL MINING
1515319,5990.0,"NATIONAL WASTE MANAGEMENT HOLDINGS, INC.","RETAIL-RETAIL STORES, NEC"
1515353,7374.0,NOUVEAU VENTURES INC.,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1515382,7997.0,"CLUBCORP CLUB OPERATIONS, INC.",SERVICES-MEMBERSHIP SPORTS & RECREATION CLUBS
1515620,6770.0,PURAVITA CORP,BLANK CHECKS
1515635,1311.0,CALENDAR DRAGON INC.,CRUDE PETROLEUM & NATURAL GAS
1515673,2834.0,ULTRAGENYX PHARMACEUTICAL INC.,PHARMACEUTICAL PREPARATIONS
1515718,2111.0,VAPOR HUB INTERNATIONAL INC.,CIGARETTES
1515740,2836.0,PREMIER BIOMEDICAL INC,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"
1515741,6770.0,"SLCA I, INC.",BLANK CHECKS
1515742,6770.0,"SLCA II, INC.",BLANK CHECKS
1515800,6770.0,CHEVAL RESOURCES CORP,BLANK CHECKS
1515816,6798.0,PLYMOUTH INDUSTRIAL REIT INC.,REAL ESTATE INVESTMENT TRUSTS
1515966,6798.0,"LODGECAP, INC.",REAL ESTATE INVESTMENT TRUSTS
1515980,6798.0,"APOLLO RESIDENTIAL MORTGAGE, INC.",REAL ESTATE INVESTMENT TRUSTS
1516007,4610.0,"OILTANKING PARTNERS, L.P.",PIPE LINES (NO NATURAL GAS)
1516079,7311.0,"US-CHINA BIOMEDICAL TECHNOLOGY, INC.",SERVICES-ADVERTISING AGENCIES
1516332,5812.0,"BLUE WATER GLOBAL GROUP, INC.",RETAIL-EATING PLACES
1516386,3341.0,"ALERIS INTERNATIONAL, INC.",SECONDARY SMELTING & REFINING OF NONFERROUS METALS
1516479,2834.0,"INSYS THERAPEUTICS, INC.",PHARMACEUTICAL PREPARATIONS
1516513,7371.0,"DOXIMITY, INC.",SERVICES-COMPUTER PROGRAMMING SERVICES
1516522,6531.0,PRIMCO MANAGEMENT INC.,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS)
1516551,2834.0,"EMERALD BIOSCIENCE, INC.",PHARMACEUTICAL PREPARATIONS
1516559,5190.0,"MCPI, INC.",WHOLESALE-MISCELLANEOUS NONDURABLE GOODS
1516580,7373.0,XUNNA INFORMATION TECHNOLOGY INC.,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN
1516805,7370.0,"MOXIAN CHINA, INC.","SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
1516887,2834.0,"WELLNESS CENTER USA, INC.",PHARMACEUTICAL PREPARATIONS
1516899,4700.0,"YATRA ONLINE, INC.",TRANSPORTATION SERVICES
1516912,6022.0,"ORIGIN BANCORP, INC.",STATE COMMERCIAL BANKS
1516973,6798.0,MTGE INVESTMENT CORP.,REAL ESTATE INVESTMENT TRUSTS
1517006,1040.0,"GATOS SILVER, INC.",GOLD AND SILVER ORES
1517007,7011.0,"MARINA DISTRICT FINANCE COMPANY, INC.",HOTELS & MOTELS
1517008,7011.0,"MARINA DISTRICT DEVELOPMENT COMPANY, LLC",HOTELS & MOTELS
1517022,2834.0,"AKEBIA THERAPEUTICS, INC.",PHARMACEUTICAL PREPARATIONS
1517112,6770.0,SMSA DALLAS ACQUISITION CORP.,BLANK CHECKS
1517130,900.0,CHINA GROWTH EQUITY INVESTMENT LTD,"FISHING, HUNTING AND TRAPPING"
1517175,5141.0,"CHEFS' WAREHOUSE, INC.","WHOLESALE-GROCERIES, GENERAL LINE"
1517224,2015.0,"MICHAEL FOODS GROUP, INC.",POULTRY SLAUGHTERING AND PROCESSING
1517228,3663.0,"COMMSCOPE HOLDING COMPANY, INC.",RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT
1517248,2870.0,ORGANIC PLANT HEALTH INC.,AGRICULTURAL CHEMICALS
1517302,6282.0,ARTISAN PARTNERS ASSET MANAGEMENT INC.,INVESTMENT ADVICE
1517342,1381.0,PACIFIC DRILLING S.A.,DRILLING OIL & GAS WELLS
1517375,7372.0,"SPROUT SOCIAL, INC.",SERVICES-PREPACKAGED SOFTWARE
1517389,7371.0,"LIBERTY VISION, INC.",SERVICES-COMPUTER PROGRAMMING SERVICES
1517391,6770.0,SOLIDO VENTURES INC.,BLANK CHECKS
1517393,7372.0,EPICOR SOFTWARE CORP,SERVICES-PREPACKAGED SOFTWARE
1517396,3577.0,STRATASYS LTD.,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
1517399,6029.0,GRUPO SUPERVIELLE S.A.,"COMMERCIAL BANKS, NEC"
1517401,7011.0,PEAK RESORTS INC,HOTELS & MOTELS
1517413,7372.0,"FASTLY, INC.",SERVICES-PREPACKAGED SOFTWARE
1517492,7510.0,EHI CAR SERVICES LTD,SERVICES-AUTO RENTAL & LEASING (NO DRIVERS)
1517496,6199.0,500.COM LTD,FINANCE SERVICES
1517498,5122.0,"E-WORLD USA HOLDING,INC","WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES"
1517526,6770.0,BLUE WOLF MONGOLIA HOLDINGS CORP.,BLANK CHECKS
1517577,7371.0,SALIENT PRODUCTS CORP,SERVICES-COMPUTER PROGRAMMING SERVICES
1517591,7371.0,"TECHAPP SOLUTIONS, INC.",SERVICES-COMPUTER PROGRAMMING SERVICES
1517650,7372.0,"INTERACTIVE INTELLIGENCE GROUP, INC.",SERVICES-PREPACKAGED SOFTWARE
1517653,7372.0,"ORGANIC SPICE IMPORTS, INC.",SERVICES-PREPACKAGED SOFTWARE
1517681,2834.0,PROPANC HEALTH GROUP CORP,PHARMACEUTICAL PREPARATIONS
1517709,5099.0,UMAX GROUP CORP,"WHOLESALE-DURABLE GOODS, NEC"
1517783,7374.0,"EVERTEC, LLC",SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1517990,2750.0,"MERICOL, INC.",COMMERCIAL PRINTING
1517992,5961.0,"DEVELOPMENT CAPITAL GROUP, INC.",RETAIL-CATALOG & MAIL-ORDER HOUSES
1518041,7374.0,NETWORKING PARTNERS INC,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1518171,5990.0,MEDIA ANALYTICS CORP,"RETAIL-RETAIL STORES, NEC"
1518205,6770.0,INFINITY CROSS BORDER ACQUISITION CORP,BLANK CHECKS
1518222,7374.0,"BANKRATE, INC.",SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1518238,2080.0,"ADVANCED CLOUD STORAGE, INC.",BEVERAGES
1518336,1531.0,"VIRTUAL LEARNING COMPANY, INC.",OPERATIVE BUILDERS
1518380,7948.0,CASCADE SPRINGS LTD.,"SERVICES-RACING, INCLUDING TRACK OPERATION"
1518403,1311.0,"ALTA MESA HOLDINGS, LP",CRUDE PETROLEUM & NATURAL GAS
1518419,6794.0,WI-LAN INC.,PATENT OWNERS & LESSORS
1518461,3669.0,"AMPLITECH GROUP, INC.","COMMUNICATIONS EQUIPMENT, NEC"
1518487,4955.0,NYC MODA INC,HAZARDOUS WASTE MANAGEMENT
1518520,8731.0,"XRPRO SCIENCES, INC.",SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH
1518548,5211.0,"XFUELS, INC.",RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS
1518587,3341.0,ALERIS CORP,SECONDARY SMELTING & REFINING OF NONFERROUS METALS
1518621,6798.0,"ORCHID ISLAND CAPITAL, INC.",REAL ESTATE INVESTMENT TRUSTS
1518715,6022.0,"HOMESTREET, INC.",STATE COMMERCIAL BANKS
1518720,5990.0,"ENHANCE-YOUR-REPUTATION.COM, INC.","RETAIL-RETAIL STORES, NEC"
1518749,6770.0,AZTECA ACQUISITION CORP,BLANK CHECKS
1518832,1311.0,"WPX ENERGY, INC.",CRUDE PETROLEUM & NATURAL GAS
1518909,1311.0,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",CRUDE PETROLEUM & NATURAL GAS
1518964,6500.0,"PANAM TERRA, INC.",REAL ESTATE
1518985,1311.0,"WEST TEXAS RESOURCES, INC.",CRUDE PETROLEUM & NATURAL GAS
1519061,2821.0,TRINSEO S.A.,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
1519117,7359.0,"ATEL 15, LLC","SERVICES-EQUIPMENT RENTAL & LEASING, NEC"
1519177,7374.0,HEALTH DIRECTORY INC.,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1519352,1311.0,"LAREDO PETROLEUM, INC.",CRUDE PETROLEUM & NATURAL GAS
1519380,3670.0,"VIEWTRAN GROUP, INC.",ELECTRONIC COMPONENTS & ACCESSORIES
1519401,6141.0,REGIONAL MANAGEMENT CORP.,PERSONAL CREDIT INSTITUTIONS
1519405,6221.0,INVESCO CURRENCYSHARES CHINESE RENMINBI TRUST,COMMODITY CONTRACTS BROKERS & DEALERS
1519449,6331.0,"SKYWARD SPECIALTY INSURANCE GROUP, INC.","FIRE, MARINE & CASUALTY INSURANCE"
1519450,7374.0,DISCOUNT COUPONS CORP,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1519472,1700.0,"SOLARMAX TECHNOLOGY, INC.",CONSTRUCTION - SPECIAL TRADE CONTRACTORS
1519534,6770.0,"MASSIVE DYNAMICS, INC.",BLANK CHECKS
1519625,4011.0,FLORIDA EAST COAST HOLDINGS CORP.,"RAILROADS, LINE-HAUL OPERATING"
1519628,4011.0,FLORIDA EAST COAST RAILWAY CORP.,"RAILROADS, LINE-HAUL OPERATING"
1519632,1311.0,"LRR ENERGY, L.P.",CRUDE PETROLEUM & NATURAL GAS
1519751,2430.0,"FORTUNE BRANDS INNOVATIONS, INC.","MILLWOOD, VENEER, PLYWOOD, & STRUCTURAL WOOD MEMBERS"
1519817,6770.0,HYDE PARK ACQUISITION CORP. II,BLANK CHECKS
1519820,7361.0,JOBBOT INC.,SERVICES-EMPLOYMENT AGENCIES
1519894,100.0,GELTOLOGY INC,AGRICULTURAL PRODUCTION-CROPS
1519955,7822.0,"CEFC GLOBAL STRATEGIC HOLDINGS, INC.",SERVICES-MOTION PICTURE & VIDEO TAPE DISTRIBUTION
1520006,1311.0,MATADOR RESOURCES CO,CRUDE PETROLEUM & NATURAL GAS
1520007,5070.0,"ADVENTO, INC.",WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES
1520047,7374.0,IMMUNOCLIN CORP,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1520108,3944.0,SPIRAL TOYS INC.,"GAMES, TOYS & CHILDREN'S VEHICLES (NO DOLLS & BICYCLES)"
1520118,6199.0,"EMS FIND, INC.",FINANCE SERVICES
1520216,6770.0,KINGLY CHATEAU CORP,BLANK CHECKS
1520262,2834.0,ALKERMES PLC.,PHARMACEUTICAL PREPARATIONS
1520287,8200.0,"FLINT INT'L SERVICES, INC.",SERVICES-EDUCATIONAL SERVICES
1520300,6035.0,ASB BANCORP INC,"SAVINGS INSTITUTION, FEDERALLY CHARTERED"
1520320,7380.0,"POST DATA, INC.",SERVICES-MISCELLANEOUS BUSINESS SERVICES
1520321,6282.0,SKAJAQUODA GROUP INC.,INVESTMENT ADVICE
1520353,6770.0,MOBAD SERVICE CORP,BLANK CHECKS
1520358,2013.0,"MASCOT PROPERTIES, INC.",SAUSAGES & OTHER PREPARED MEAT PRODUCTS
1520504,4512.0,"CONTROLADORA VUELA COMPANIA DE AVIACION, S.A.B. DE C.V.","AIR TRANSPORTATION, SCHEDULED"
1520512,2834.0,IL2M INTERNATIONAL CORP.,PHARMACEUTICAL PREPARATIONS
1520528,6531.0,"REAC GROUP, INC.",REAL ESTATE AGENTS & MANAGERS (FOR OTHERS)
1520566,6162.0,NATIONSTAR MORTGAGE HOLDINGS INC.,MORTGAGE BANKERS & LOAN CORRESPONDENTS
1520586,7389.0,"ONLINE INTERNET NETWORK, INC.","SERVICES-BUSINESS SERVICES, NEC"
1520592,7812.0,LOTUS BIOTECH DEVELOPMENT CORP.,SERVICES-MOTION PICTURE & VIDEO TAPE PRODUCTION
1520668,3580.0,"CARDINAL RESOURCES, INC.",REFRIGERATION & SERVICE INDUSTRY MACHINERY
1520697,8093.0,"ACADIA HEALTHCARE COMPANY, INC.","SERVICES-SPECIALTY OUTPATIENT FACILITIES, NEC"
1520744,4813.0,LUMOS NETWORKS CORP.,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE)
1520874,4220.0,"IMMOBILIARE GLOBAL INVESTMENTS, INC.",PUBLIC WAREHOUSING & STORAGE
1521013,7372.0,ISOFT INTERNATIONAL INC.,SERVICES-PREPACKAGED SOFTWARE
1521036,2835.0,"LANTHEUS HOLDINGS, INC.",IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES
1521065,7200.0,DILMAX CORP.,SERVICES-PERSONAL SERVICES
1521222,7389.0,CHINA XINGBANG INDUSTRY GROUP INC.,"SERVICES-BUSINESS SERVICES, NEC"
1521332,3714.0,APTIV PLC,MOTOR VEHICLE PARTS & ACCESSORIES
1521417,7311.0,SKM MEDIA CORP.,SERVICES-ADVERTISING AGENCIES
1521420,7330.0,PROTO SCRIPT PHARMACEUTICAL CORP,"SERVICES-MAILING, REPRODUCTION, COMMERCIAL ART & PHOTOGRAPHY"
1521466,6770.0,APEX 2 INC.,BLANK CHECKS
1521476,5122.0,"SCRIPSAMERICA, INC.","WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES"
1521549,2330.0,"BLACKCRAFT CULT, INC.","WOMEN'S, MISSES', AND JUNIORS OUTERWEAR"
1521722,3317.0,ATKORE INTERNATIONAL HOLDINGS INC.,STEEL PIPE & TUBES
1521762,2834.0,CADISTA HOLDINGS INC.,PHARMACEUTICAL PREPARATIONS
1521847,1311.0,AMPLIFY ENERGY CORP,CRUDE PETROLEUM & NATURAL GAS
1521951,6022.0,"FIRST BUSINESS FINANCIAL SERVICES, INC.",STATE COMMERCIAL BANKS
1522118,6770.0,ARTEMIS ACQUISITION CORP.,BLANK CHECKS
1522120,6770.0,KRONOS VENTURES CORP.,BLANK CHECKS
1522121,6770.0,NEPTUNE ACQUISITION CORP.,BLANK CHECKS
1522138,8062.0,"CAPELLA HEALTHCARE, INC.","SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC"
1522164,1381.0,"WESTPOINT ENERGY, INC.",DRILLING OIL & GAS WELLS
1522165,5140.0,"ALKAME HOLDINGS, INC.",WHOLESALE-GROCERIES & RELATED PRODUCTS
1522182,3490.0,WIRECO WORLDGROUP INC.,MISCELLANEOUS FABRICATED METAL PRODUCTS
1522211,3640.0,GREENPOWER INTERNATIONAL GROUP LTD,ELECTRIC LIGHTING & WIRING EQUIPMENT
1522214,6770.0,PIVOTAL GROUP INC.,BLANK CHECKS
1522215,7363.0,FIRST RATE STAFFING CORP,SERVICES-HELP SUPPLY SERVICES
1522219,6770.0,HYPERION ACQUISITION CORP.,BLANK CHECKS
1522221,6770.0,OCEANUS ACQUISITION CORP.,BLANK CHECKS
1522222,5900.0,"ADELT DESIGN, INC.",RETAIL-MISCELLANEOUS RETAIL
1522236,2080.0,"VITAS GROUP, INC.",BEVERAGES
1522327,6036.0,ENTEGRA FINANCIAL CORP.,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED"
1522420,6022.0,"BSB BANCORP, INC.",STATE COMMERCIAL BANKS
1522469,7363.0,"LABOR SMART, INC.",SERVICES-HELP SUPPLY SERVICES
1522538,3231.0,"RAINBOW INTERNATIONAL, CORP.","GLASS PRODUCTS, MADE OF PURCHASED GLASS"
1522540,7372.0,"MARQETA, INC.",SERVICES-PREPACKAGED SOFTWARE
1522602,2834.0,"COHBAR, INC.",PHARMACEUTICAL PREPARATIONS
1522690,6311.0,"GWG HOLDINGS, INC.",LIFE INSURANCE
1522699,6221.0,NUVEEN LONG/SHORT COMMODITY TOTAL RETURN FUND,COMMODITY CONTRACTS BROKERS & DEALERS
1522704,3845.0,"MEDIFIRST SOLUTIONS, INC.",ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
1522724,2834.0,GLOBAL GREEN INC.,PHARMACEUTICAL PREPARATIONS
1522727,4922.0,"USA COMPRESSION PARTNERS, LP",NATURAL GAS TRANSMISSION
1522767,2833.0,MARIMED INC.,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS
1522787,5990.0,"GAIA REMEDIES, INC.","RETAIL-RETAIL STORES, NEC"
1522860,3841.0,"ACUTUS MEDICAL, INC.",SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
1522903,7371.0,"MOBILE VAULT, INC.",SERVICES-COMPUTER PROGRAMMING SERVICES
1523404,5171.0,JP ENERGY PARTNERS LP,WHOLESALE-PETROLEUM BULK STATIONS & TERMINALS
1523486,5400.0,"MOJO DATA SOLUTIONS, INC.",RETAIL-FOOD STORES
1523567,4991.0,PAVANA POWER CORP,COGENERATION SERVICES & SMALL POWER PRODUCERS
1523733,2890.0,PETROLOGISTICS LP,MISCELLANEOUS CHEMICAL PRODUCTS
1523836,5961.0,"LIGHTINTHEBOX HOLDING CO., LTD.",RETAIL-CATALOG & MAIL-ORDER HOUSES
1523854,6022.0,"WEST END INDIANA BANCSHARES, INC.",STATE COMMERCIAL BANKS
1523855,5211.0,SOLAR AMERICA CORP,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS
1524025,5600.0,"TILLY'S, INC.",RETAIL-APPAREL & ACCESSORY STORES
1524083,7374.0,CHATCHING INC.,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1524190,8011.0,"IKANG HEALTHCARE GROUP, INC.",SERVICES-OFFICES & CLINICS OF DOCTORS OF MEDICINE
1524223,6282.0,"MANNING & NAPIER, INC.",INVESTMENT ADVICE
1524358,6531.0,MARRIOTT VACATIONS WORLDWIDE CORP,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS)
1524471,3669.0,EXELIS INC.,"COMMUNICATIONS EQUIPMENT, NEC"
1524472,3561.0,XYLEM INC.,PUMPS & PUMPING EQUIPMENT
1524741,1400.0,"U.S. SILICA HOLDINGS, INC.",MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)
1524774,1000.0,EMPRESS MINING INC.,METAL MINING
1524829,2721.0,GLOBAL SEED CORP,PERIODICALS: PUBLISHING OR PUBLISHING & PRINTING
1524872,3559.0,CCJ ACQUISITION CORP.,"SPECIAL INDUSTRY MACHINERY, NEC"
1524931,5812.0,"CHUY'S HOLDINGS, INC.",RETAIL-EATING PLACES
1525040,8090.0,"AMERICAN RENAL ASSOCIATES HOLDINGS, INC.","SERVICES-MISC HEALTH & ALLIED SERVICES, NEC"
1525221,4522.0,BRISTOW GROUP INC.,"AIR TRANSPORTATION, NONSCHEDULED"
1525287,5171.0,SPRAGUE RESOURCES LP,WHOLESALE-PETROLEUM BULK STATIONS & TERMINALS
1525306,5065.0,"GOLDEN OASIS NEW ENERGY GROUP, INC.","WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC"
1525494,7370.0,58.COM INC.,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
1525769,5812.0,"DAVE & BUSTER'S ENTERTAINMENT, INC.",RETAIL-EATING PLACES
1525773,4899.0,INTELSAT S.A.,"COMMUNICATIONS SERVICES, NEC"
1525852,2111.0,"BOTS, INC./PR",CIGARETTES
1525874,3510.0,SKY WOLF WIND TURBINE CORP,ENGINES & TURBINES
1525896,7372.0,"SHOPEYE, INC.",SERVICES-PREPACKAGED SOFTWARE
1525998,2870.0,"RENTECH NITROGEN PARTNERS, L.P.",AGRICULTURAL CHEMICALS
1526113,6798.0,"AMERICAN REALTY CAPITAL GLOBAL DAILY NET ASSET VALUE TRUST, INC.",REAL ESTATE INVESTMENT TRUSTS
1526119,2834.0,"VERASTEM, INC.",PHARMACEUTICAL PREPARATIONS
1526125,7370.0,GDS HOLDINGS LTD,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
1526160,7372.0,FLEETMATICS GROUP PLC,SERVICES-PREPACKAGED SOFTWARE
1526183,3822.0,"AUTO HOME LOCK, INC.",AUTO CONTROLS FOR REGULATING RESIDENTIAL & COMML ENVIRONMENTS
1526185,8200.0,NEW YORK TUTOR CO,SERVICES-EDUCATIONAL SERVICES
1526243,1040.0,PERPETUA RESOURCES CORP.,GOLD AND SILVER ORES
1526520,7370.0,"TRIPADVISOR, INC.","SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
1526543,3640.0,"GREEN BALLAST, INC.",ELECTRIC LIGHTING & WIRING EQUIPMENT
1526600,6770.0,PLASTRON ACQUISITION CORP III,BLANK CHECKS
1526608,6770.0,PLASTRON ACQUISITION CORP IV,BLANK CHECKS
1526689,3580.0,"GREEN 4 MEDIA, INC.",REFRIGERATION & SERVICE INDUSTRY MACHINERY
1526726,3714.0,SAFE DYNAMICS CORP,MOTOR VEHICLE PARTS & ACCESSORIES
1526759,7200.0,"BAHAMAS CONCIERGE, INC.",SERVICES-PERSONAL SERVICES
1526796,5812.0,"IGNITE RESTAURANT GROUP, INC.",RETAIL-EATING PLACES
1526952,6036.0,"WELLESLEY BANCORP, INC.","SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED"
1527027,7200.0,ARISTOCRAT GROUP CORP.,SERVICES-PERSONAL SERVICES
1527032,1400.0,"NEW ENTERPRISE STONE & LIME CO., INC.",MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)
1527096,2836.0,MIROMATRIX MEDICAL INC.,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"
1527102,7389.0,"EVERGREEN SUSTAINABLE ENTERPRISES, INC.","SERVICES-BUSINESS SERVICES, NEC"
1527166,6282.0,CARLYLE GROUP INC.,INVESTMENT ADVICE
1527190,7310.0,"NATIONAL CINEMEDIA, LLC",SERVICES-ADVERTISING
1527349,6770.0,CHART ACQUISITION CORP.,BLANK CHECKS
1527352,3845.0,"NEXALIN TECHNOLOGY, INC.",ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
1527355,2080.0,KONARED CORP,BEVERAGES
1527378,6798.0,"AEI CORE PROPERTY INCOME TRUST, INC",REAL ESTATE INVESTMENT TRUSTS
1527383,6029.0,BANKGUAM HOLDING CO,"COMMERCIAL BANKS, NEC"
1527424,7200.0,SEVILLE VENTURES CORP,SERVICES-PERSONAL SERVICES
1527469,6311.0,ATHENE HOLDING LTD,LIFE INSURANCE
1527508,2673.0,REYNOLDS GROUP HOLDINGS LTD,"PLASTICS, FOIL & COATED PAPER BAGS"
1527541,6798.0,"WHEELER REAL ESTATE INVESTMENT TRUST, INC.",REAL ESTATE INVESTMENT TRUSTS
1527547,1311.0,NEW SOURCE ENERGY CORP,CRUDE PETROLEUM & NATURAL GAS
1527590,6798.0,SUTHERLAND ASSET MANAGEMENT CORP,REAL ESTATE INVESTMENT TRUSTS
1527599,2834.0,"MIRNA THERAPEUTICS, INC.",PHARMACEUTICAL PREPARATIONS
1527613,5900.0,HAVANA FURNISHINGS INC.,RETAIL-MISCELLANEOUS RETAIL
1527622,4610.0,"ROSE ROCK MIDSTREAM, L.P.",PIPE LINES (NO NATURAL GAS)
1527624,1000.0,"CENTOR ENERGY, INC.",METAL MINING
1527636,7374.0,AUTOHOME INC.,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
